departure_airport,arrival_airport,flight_number,departure_time,arrival_time
SJU,BOS,808,2025-12-22 14:42:00,2025-12-22 17:55:00
SJU,BOS,808,2025-12-23 14:42:00,2025-12-23 17:55:00
SJU,BOS,808,2025-12-24 14:42:00,2025-12-24 17:55:00
SJU,BOS,808,2025-12-25 14:42:00,2025-12-25 17:55:00
SJU,BOS,808,2025-12-26 14:42:00,2025-12-26 17:55:00
SJU,BOS,808,2025-12-27 14:40:00,2025-12-27 17:53:00
SJU,BOS,808,2025-12-28 14:42:00,2025-12-28 17:55:00
SJU,BOS,808,2025-12-29 14:42:00,2025-12-29 17:55:00
SJU,BOS,808,2025-12-30 14:42:00,2025-12-30 17:55:00
SJU,BOS,808,2025-12-31 14:42:00,2025-12-31 17:55:00
SJU,BOS,862,2025-12-02 13:41:00,2025-12-02 16:54:00
SJU,BOS,862,2025-12-03 13:41:00,2025-12-03 16:54:00
SJU,BOS,862,2025-12-05 13:41:00,2025-12-05 16:54:00
SJU,BOS,862,2025-12-06 12:38:00,2025-12-06 15:50:00
SJU,BOS,862,2025-12-07 13:41:00,2025-12-07 16:54:00
SJU,BOS,862,2025-12-08 13:41:00,2025-12-08 16:54:00
SJU,BOS,862,2025-12-09 13:41:00,2025-12-09 16:54:00
SJU,BOS,862,2025-12-10 13:41:00,2025-12-10 16:54:00
SJU,BOS,862,2025-12-11 13:41:00,2025-12-11 16:54:00
SJU,BOS,862,2025-12-12 13:41:00,2025-12-12 16:54:00
SJU,BOS,862,2025-12-13 12:38:00,2025-12-13 15:50:00
SJU,BOS,862,2025-12-14 13:41:00,2025-12-14 16:54:00
SJU,BOS,862,2025-12-15 13:41:00,2025-12-15 16:54:00
SJU,BOS,862,2025-12-16 13:41:00,2025-12-16 16:54:00
SJU,BOS,862,2025-12-17 13:41:00,2025-12-17 16:54:00
SJU,BOS,862,2025-12-18 12:40:00,2025-12-18 15:53:00
SJU,BOS,862,2025-12-19 12:40:00,2025-12-19 15:53:00
SJU,BOS,862,2025-12-20 12:10:00,2025-12-20 15:23:00
SJU,BOS,862,2025-12-21 12:40:00,2025-12-21 15:53:00
SJU,BOS,862,2025-12-22 12:40:00,2025-12-22 15:53:00
SJU,BOS,862,2025-12-23 12:40:00,2025-12-23 15:53:00
SJU,BOS,862,2025-12-24 12:40:00,2025-12-24 15:53:00
SJU,BOS,862,2025-12-25 12:40:00,2025-12-25 15:53:00
SJU,BOS,862,2025-12-26 12:40:00,2025-12-26 15:53:00
SJU,BOS,862,2025-12-27 12:10:00,2025-12-27 15:23:00
SJU,BOS,862,2025-12-28 12:40:00,2025-12-28 15:53:00
SJU,BOS,862,2025-12-29 12:40:00,2025-12-29 15:53:00
SJU,BOS,862,2025-12-30 12:40:00,2025-12-30 15:53:00
SJU,BOS,862,2025-12-31 12:40:00,2025-12-31 15:53:00
SJU,BOS,908,2025-12-06 15:33:00,2025-12-06 18:45:00
SJU,BOS,908,2025-12-13 15:33:00,2025-12-13 18:45:00
SJU,BOS,908,2025-12-20 17:22:00,2025-12-20 20:36:00
SJU,BOS,908,2025-12-27 17:22:00,2025-12-27 20:36:00
SJU,DCA,1348,2025-12-02 18:40:00,2025-12-02 21:37:00
SJU,DCA,1348,2025-12-03 18:40:00,2025-12-03 21:37:00
SJU,DCA,1348,2025-12-04 18:40:00,2025-12-04 21:37:00
SJU,DCA,1348,2025-12-05 18:40:00,2025-12-05 21:37:00
SJU,DCA,1348,2025-12-06 18:40:00,2025-12-06 21:37:00
SJU,DCA,1348,2025-12-07 18:40:00,2025-12-07 21:37:00
SJU,DCA,1348,2025-12-08 18:40:00,2025-12-08 21:37:00
SJU,DCA,1348,2025-12-09 18:40:00,2025-12-09 21:37:00
SJU,DCA,1348,2025-12-10 18:40:00,2025-12-10 21:37:00
SJU,DCA,1348,2025-12-11 18:40:00,2025-12-11 21:37:00
SJU,DCA,1348,2025-12-12 18:40:00,2025-12-12 21:37:00
SJU,DCA,1348,2025-12-13 18:40:00,2025-12-13 21:37:00
SJU,DCA,1348,2025-12-14 18:40:00,2025-12-14 21:37:00
SJU,DCA,1348,2025-12-15 18:40:00,2025-12-15 21:37:00
SJU,DCA,1348,2025-12-16 18:40:00,2025-12-16 21:37:00
SJU,DCA,1348,2025-12-17 18:40:00,2025-12-17 21:37:00
SJU,DCA,1348,2025-12-18 18:47:00,2025-12-18 21:44:00
SJU,DCA,1348,2025-12-19 18:47:00,2025-12-19 21:44:00
SJU,DCA,1348,2025-12-20 18:47:00,2025-12-20 21:44:00
SJU,DCA,1348,2025-12-21 18:47:00,2025-12-21 21:44:00
SJU,DCA,1348,2025-12-22 18:47:00,2025-12-22 21:44:00
SJU,DCA,1348,2025-12-23 18:47:00,2025-12-23 21:44:00
SJU,DCA,1348,2025-12-24 18:47:00,2025-12-24 21:44:00
SJU,DCA,1348,2025-12-25 18:47:00,2025-12-25 21:44:00
SJU,DCA,1348,2025-12-26 18:47:00,2025-12-26 21:44:00
SJU,DCA,1348,2025-12-27 18:47:00,2025-12-27 21:44:00
SJU,DCA,1348,2025-12-28 18:47:00,2025-12-28 21:44:00
SJU,DCA,1348,2025-12-29 18:47:00,2025-12-29 21:44:00
SJU,DCA,1348,2025-12-30 18:47:00,2025-12-30 21:44:00
SJU,DCA,1348,2025-12-31 18:47:00,2025-12-31 21:44:00
SJU,FLL,1454,2025-12-02 16:55:00,2025-12-02 18:45:00
SJU,FLL,1454,2025-12-03 16:55:00,2025-12-03 18:45:00
SJU,FLL,1454,2025-12-04 16:55:00,2025-12-04 18:45:00
SJU,FLL,1454,2025-12-05 16:55:00,2025-12-05 18:45:00
SJU,FLL,1454,2025-12-06 16:55:00,2025-12-06 18:45:00
SJU,FLL,1454,2025-12-07 16:55:00,2025-12-07 18:45:00
SJU,FLL,1454,2025-12-08 16:55:00,2025-12-08 18:45:00
SJU,FLL,1454,2025-12-09 16:55:00,2025-12-09 18:45:00
SJU,FLL,1454,2025-12-10 16:55:00,2025-12-10 18:45:00
SJU,FLL,1454,2025-12-11 16:55:00,2025-12-11 18:45:00
SJU,FLL,1454,2025-12-12 16:55:00,2025-12-12 18:45:00
SJU,FLL,1454,2025-12-13 16:55:00,2025-12-13 18:45:00
SJU,FLL,1454,2025-12-14 16:55:00,2025-12-14 18:45:00
SJU,FLL,1454,2025-12-15 16:55:00,2025-12-15 18:45:00
SJU,FLL,1454,2025-12-16 16:55:00,2025-12-16 18:45:00
SJU,FLL,1454,2025-12-17 16:55:00,2025-12-17 18:45:00
SJU,FLL,1454,2025-12-18 17:23:00,2025-12-18 19:15:00
SJU,FLL,1454,2025-12-19 17:23:00,2025-12-19 19:15:00
SJU,FLL,1454,2025-12-20 17:18:00,2025-12-20 19:10:00
SJU,FLL,1454,2025-12-21 17:23:00,2025-12-21 19:15:00
SJU,FLL,1454,2025-12-22 17:23:00,2025-12-22 19:15:00
SJU,FLL,1454,2025-12-23 17:23:00,2025-12-23 19:15:00
SJU,FLL,1454,2025-12-24 17:23:00,2025-12-24 19:15:00
SJU,FLL,1454,2025-12-25 17:23:00,2025-12-25 19:15:00
SJU,FLL,1454,2025-12-26 17:23:00,2025-12-26 19:15:00
SJU,FLL,1454,2025-12-27 17:18:00,2025-12-27 19:10:00
SJU,FLL,1454,2025-12-28 17:23:00,2025-12-28 19:15:00
SJU,FLL,1454,2025-12-29 17:23:00,2025-12-29 19:15:00
SJU,FLL,1454,2025-12-30 17:23:00,2025-12-30 19:15:00
SJU,FLL,1454,2025-12-31 17:23:00,2025-12-31 19:15:00
SJU,FLL,1754,2025-12-02 19:38:00,2025-12-02 21:28:00
SJU,FLL,1754,2025-12-03 19:38:00,2025-12-03 21:28:00
SJU,FLL,1754,2025-12-05 19:38:00,2025-12-05 21:28:00
SJU,FLL,1754,2025-12-06 19:38:00,2025-12-06 21:28:00
SJU,FLL,1754,2025-12-07 19:38:00,2025-12-07 21:28:00
SJU,FLL,1754,2025-12-08 19:38:00,2025-12-08 21:28:00
SJU,FLL,1754,2025-12-12 19:38:00,2025-12-12 21:28:00
SJU,FLL,1754,2025-12-13 19:38:00,2025-12-13 21:28:00
SJU,FLL,1754,2025-12-14 19:38:00,2025-12-14 21:28:00
SJU,FLL,1754,2025-12-15 19:38:00,2025-12-15 21:28:00
SJU,FLL,1754,2025-12-16 19:38:00,2025-12-16 21:28:00
SJU,FLL,1754,2025-12-17 19:38:00,2025-12-17 21:28:00
SJU,FLL,1754,2025-12-18 12:00:00,2025-12-18 13:50:00
SJU,FLL,1754,2025-12-19 12:00:00,2025-12-19 13:50:00
SJU,FLL,1754,2025-12-20 12:00:00,2025-12-20 13:50:00
SJU,FLL,1754,2025-12-21 12:00:00,2025-12-21 13:50:00
SJU,FLL,1754,2025-12-22 12:00:00,2025-12-22 13:50:00
SJU,FLL,1754,2025-12-23 12:00:00,2025-12-23 13:50:00
SJU,FLL,1754,2025-12-24 12:00:00,2025-12-24 13:50:00
SJU,FLL,1754,2025-12-25 12:00:00,2025-12-25 13:50:00
SJU,FLL,1754,2025-12-26 12:00:00,2025-12-26 13:50:00
SJU,FLL,1754,2025-12-27 12:00:00,2025-12-27 13:50:00
SJU,FLL,1754,2025-12-28 12:00:00,2025-12-28 13:50:00
SJU,FLL,1754,2025-12-29 12:00:00,2025-12-29 13:50:00
SJU,FLL,1754,2025-12-30 12:00:00,2025-12-30 13:50:00
SJU,FLL,1754,2025-12-31 12:00:00,2025-12-31 13:50:00
SJU,FLL,2054,2025-12-18 22:25:00,2025-12-19 00:17:00
SJU,FLL,2054,2025-12-19 22:25:00,2025-12-20 00:17:00
SJU,FLL,2054,2025-12-20 22:25:00,2025-12-21 00:17:00
SJU,FLL,2054,2025-12-21 22:25:00,2025-12-22 00:17:00
SJU,FLL,2054,2025-12-22 22:25:00,2025-12-23 00:17:00
SJU,FLL,2054,2025-12-23 22:25:00,2025-12-24 00:17:00
SJU,FLL,2054,2025-12-24 22:25:00,2025-12-25 00:17:00
SJU,FLL,2054,2025-12-25 22:25:00,2025-12-26 00:17:00
SJU,FLL,2054,2025-12-26 22:25:00,2025-12-27 00:17:00
SJU,FLL,2054,2025-12-27 22:25:00,2025-12-28 00:17:00
SJU,FLL,2054,2025-12-28 22:25:00,2025-12-29 00:17:00
SJU,FLL,2054,2025-12-29 22:25:00,2025-12-30 00:17:00
SJU,FLL,2054,2025-12-30 22:25:00,2025-12-31 00:17:00
SJU,FLL,2054,2025-12-31 21:55:00,2025-12-31 23:47:00
SJU,FLL,2252,2025-12-02 11:34:00,2025-12-02 13:19:00
SJU,FLL,2252,2025-12-03 11:34:00,2025-12-03 13:19:00
SJU,FLL,2252,2025-12-04 11:34:00,2025-12-04 13:19:00
SJU,FLL,2252,2025-12-05 11:34:00,2025-12-05 13:19:00
SJU,FLL,2252,2025-12-06 13:53:00,2025-12-06 15:44:00
SJU,FLL,2252,2025-12-07 11:34:00,2025-12-07 13:19:00
SJU,FLL,2252,2025-12-08 11:34:00,2025-12-08 13:19:00
SJU,FLL,2252,2025-12-09 11:34:00,2025-12-09 13:19:00
SJU,FLL,2252,2025-12-10 11:34:00,2025-12-10 13:19:00
SJU,FLL,2252,2025-12-11 11:34:00,2025-12-11 13:19:00
SJU,FLL,2252,2025-12-12 11:34:00,2025-12-12 13:19:00
SJU,FLL,2252,2025-12-13 13:53:00,2025-12-13 15:44:00
SJU,FLL,2252,2025-12-14 11:34:00,2025-12-14 13:19:00
SJU,FLL,2252,2025-12-15 11:25:00,2025-12-15 13:10:00
SJU,FLL,2252,2025-12-16 11:34:00,2025-12-16 13:19:00
SJU,FLL,2252,2025-12-17 11:34:00,2025-12-17 13:19:00
SJU,FLL,2252,2025-12-18 13:09:00,2025-12-18 15:00:00
SJU,FLL,2252,2025-12-19 13:10:00,2025-12-19 15:01:00
SJU,FLL,2252,2025-12-20 13:19:00,2025-12-20 15:10:00
SJU,FLL,2252,2025-12-21 13:10:00,2025-12-21 15:01:00
SJU,FLL,2252,2025-12-22 13:10:00,2025-12-22 15:01:00
SJU,FLL,2252,2025-12-23 13:10:00,2025-12-23 15:01:00
SJU,FLL,2252,2025-12-24 13:10:00,2025-12-24 15:01:00
SJU,FLL,2252,2025-12-25 13:10:00,2025-12-25 15:01:00
SJU,FLL,2252,2025-12-26 13:10:00,2025-12-26 15:01:00
SJU,FLL,2252,2025-12-27 13:19:00,2025-12-27 15:10:00
SJU,FLL,2252,2025-12-28 13:10:00,2025-12-28 15:01:00
SJU,FLL,2252,2025-12-29 13:10:00,2025-12-29 15:01:00
SJU,FLL,2252,2025-12-30 13:10:00,2025-12-30 15:01:00
SJU,FLL,2252,2025-12-31 13:10:00,2025-12-31 15:01:00
SJU,FLL,554,2025-12-02 12:30:00,2025-12-02 14:18:00
SJU,FLL,554,2025-12-03 12:30:00,2025-12-03 14:18:00
SJU,FLL,554,2025-12-04 12:30:00,2025-12-04 14:18:00
SJU,FLL,554,2025-12-05 12:30:00,2025-12-05 14:18:00
SJU,FLL,554,2025-12-06 12:30:00,2025-12-06 14:18:00
SJU,FLL,554,2025-12-07 12:30:00,2025-12-07 14:18:00
SJU,FLL,554,2025-12-08 12:30:00,2025-12-08 14:18:00
SJU,FLL,554,2025-12-09 12:30:00,2025-12-09 14:18:00
SJU,FLL,554,2025-12-10 12:30:00,2025-12-10 14:18:00
SJU,FLL,554,2025-12-11 12:30:00,2025-12-11 14:18:00
SJU,FLL,554,2025-12-12 12:30:00,2025-12-12 14:18:00
SJU,FLL,554,2025-12-13 12:30:00,2025-12-13 14:18:00
SJU,FLL,554,2025-12-14 12:30:00,2025-12-14 14:18:00
SJU,FLL,554,2025-12-15 12:30:00,2025-12-15 14:18:00
SJU,FLL,554,2025-12-16 12:30:00,2025-12-16 14:18:00
SJU,FLL,554,2025-12-17 12:30:00,2025-12-17 14:18:00
SJU,FLL,754,2025-12-02 07:00:00,2025-12-02 08:45:00
SJU,FLL,754,2025-12-03 07:00:00,2025-12-03 08:45:00
SJU,FLL,754,2025-12-04 07:00:00,2025-12-04 08:45:00
SJU,FLL,754,2025-12-05 07:00:00,2025-12-05 08:45:00
SJU,FLL,754,2025-12-06 07:00:00,2025-12-06 08:45:00
SJU,FLL,754,2025-12-07 07:00:00,2025-12-07 08:45:00
SJU,FLL,754,2025-12-08 07:00:00,2025-12-08 08:45:00
SJU,FLL,754,2025-12-09 07:00:00,2025-12-09 08:45:00
SJU,FLL,754,2025-12-10 07:00:00,2025-12-10 08:45:00
SJU,FLL,754,2025-12-11 07:00:00,2025-12-11 08:45:00
SJU,FLL,754,2025-12-12 06:01:00,2025-12-12 07:48:00
SJU,FLL,754,2025-12-13 07:00:00,2025-12-13 08:45:00
SJU,FLL,754,2025-12-14 07:00:00,2025-12-14 08:45:00
SJU,FLL,754,2025-12-15 07:00:00,2025-12-15 08:45:00
SJU,FLL,754,2025-12-16 07:00:00,2025-12-16 08:45:00
SJU,FLL,754,2025-12-17 07:00:00,2025-12-17 08:45:00
SJU,FLL,754,2025-12-18 09:36:00,2025-12-18 11:27:00
SJU,FLL,754,2025-12-19 09:36:00,2025-12-19 11:27:00
SJU,FLL,754,2025-12-20 09:36:00,2025-12-20 11:27:00
SJU,FLL,754,2025-12-21 09:36:00,2025-12-21 11:27:00
SJU,FLL,754,2025-12-22 09:36:00,2025-12-22 11:27:00
SJU,FLL,754,2025-12-23 09:36:00,2025-12-23 11:27:00
SJU,FLL,754,2025-12-24 09:36:00,2025-12-24 11:27:00
SJU,FLL,754,2025-12-25 09:36:00,2025-12-25 11:27:00
SJU,FLL,754,2025-12-26 09:36:00,2025-12-26 11:27:00
SJU,FLL,754,2025-12-27 09:36:00,2025-12-27 11:27:00
SJU,FLL,754,2025-12-28 09:36:00,2025-12-28 11:27:00
SJU,FLL,754,2025-12-29 09:36:00,2025-12-29 11:27:00
SJU,FLL,754,2025-12-30 09:36:00,2025-12-30 11:27:00
SJU,FLL,754,2025-12-31 09:36:00,2025-12-31 11:27:00
SJU,FLL,954,2025-12-04 06:01:00,2025-12-04 07:48:00
SJU,FLL,954,2025-12-05 06:01:00,2025-12-05 07:48:00
SJU,FLL,954,2025-12-06 06:01:00,2025-12-06 07:48:00
SJU,FLL,954,2025-12-07 06:01:00,2025-12-07 07:48:00
SJU,FLL,954,2025-12-08 06:01:00,2025-12-08 07:48:00
SJU,FLL,954,2025-12-11 06:01:00,2025-12-11 07:48:00
SJU,FLL,954,2025-12-12 05:01:00,2025-12-12 06:47:00
SJU,FLL,954,2025-12-13 06:01:00,2025-12-13 07:48:00
SJU,FLL,954,2025-12-14 06:01:00,2025-12-14 07:48:00
SJU,FLL,954,2025-12-15 06:01:00,2025-12-15 07:48:00
SJU,FLL,954,2025-12-18 06:01:00,2025-12-18 07:52:00
SJU,FLL,954,2025-12-19 06:01:00,2025-12-19 07:52:00
SJU,FLL,954,2025-12-20 06:01:00,2025-12-20 07:52:00
SJU,FLL,954,2025-12-21 06:01:00,2025-12-21 07:52:00
SJU,FLL,954,2025-12-22 06:01:00,2025-12-22 07:52:00
SJU,FLL,954,2025-12-23 06:01:00,2025-12-23 07:52:00
SJU,FLL,954,2025-12-24 06:01:00,2025-12-24 07:52:00
SJU,FLL,954,2025-12-25 06:01:00,2025-12-25 07:52:00
SJU,FLL,954,2025-12-26 06:01:00,2025-12-26 07:52:00
SJU,FLL,954,2025-12-27 06:01:00,2025-12-27 07:52:00
SJU,FLL,954,2025-12-28 06:01:00,2025-12-28 07:52:00
SJU,FLL,954,2025-12-29 06:01:00,2025-12-29 07:52:00
SJU,FLL,954,2025-12-30 06:01:00,2025-12-30 07:52:00
SJU,FLL,954,2025-12-31 07:15:00,2025-12-31 09:05:00
SJU,HPN,2602,2025-12-01 17:55:00,2025-12-01 21:00:00
SJU,HPN,2602,2025-12-02 17:55:00,2025-12-02 21:00:00
SJU,HPN,2602,2025-12-03 17:55:00,2025-12-03 21:00:00
SJU,HPN,2602,2025-12-04 17:55:00,2025-12-04 21:00:00
SJU,HPN,2602,2025-12-05 17:55:00,2025-12-05 21:00:00
SJU,HPN,2602,2025-12-06 17:55:00,2025-12-06 21:00:00
SJU,HPN,2602,2025-12-07 17:55:00,2025-12-07 21:00:00
SJU,HPN,2602,2025-12-08 17:55:00,2025-12-08 21:00:00
SJU,HPN,2602,2025-12-09 17:55:00,2025-12-09 21:00:00
SJU,HPN,2602,2025-12-10 17:55:00,2025-12-10 21:00:00
SJU,HPN,2602,2025-12-11 17:55:00,2025-12-11 21:00:00
SJU,HPN,2602,2025-12-12 17:55:00,2025-12-12 21:00:00
SJU,HPN,2602,2025-12-13 17:55:00,2025-12-13 21:00:00
SJU,HPN,2602,2025-12-14 17:55:00,2025-12-14 21:00:00
SJU,HPN,2602,2025-12-15 17:55:00,2025-12-15 21:00:00
SJU,HPN,2602,2025-12-16 17:55:00,2025-12-16 21:00:00
SJU,HPN,2602,2025-12-17 17:55:00,2025-12-17 21:00:00
SJU,HPN,2602,2025-12-18 16:12:00,2025-12-18 19:29:00
SJU,HPN,2602,2025-12-19 16:12:00,2025-12-19 19:29:00
SJU,HPN,2602,2025-12-20 16:12:00,2025-12-20 19:29:00
SJU,HPN,2602,2025-12-21 16:12:00,2025-12-21 19:29:00
SJU,HPN,2602,2025-12-22 16:12:00,2025-12-22 19:29:00
SJU,HPN,2602,2025-12-23 16:12:00,2025-12-23 19:29:00
SJU,HPN,2602,2025-12-24 16:12:00,2025-12-24 19:29:00
SJU,HPN,2602,2025-12-25 16:12:00,2025-12-25 19:29:00
SJU,HPN,2602,2025-12-26 16:12:00,2025-12-26 19:29:00
SJU,HPN,2602,2025-12-27 16:12:00,2025-12-27 19:29:00
SJU,HPN,2602,2025-12-28 16:12:00,2025-12-28 19:29:00
SJU,HPN,2602,2025-12-29 16:12:00,2025-12-29 19:29:00
SJU,HPN,2602,2025-12-30 16:12:00,2025-12-30 19:29:00
SJU,HPN,2602,2025-12-31 16:12:00,2025-12-31 19:29:00
SJU,JFK,1004,2025-12-04 15:40:00,2025-12-04 18:45:00
SJU,JFK,1004,2025-12-05 15:40:00,2025-12-05 18:45:00
SJU,JFK,1004,2025-12-06 15:40:00,2025-12-06 18:45:00
SJU,JFK,1004,2025-12-07 15:40:00,2025-12-07 18:45:00
SJU,JFK,1004,2025-12-08 15:40:00,2025-12-08 18:45:00
SJU,JFK,1004,2025-12-09 15:40:00,2025-12-09 18:45:00
SJU,JFK,1004,2025-12-10 15:40:00,2025-12-10 18:45:00
SJU,JFK,1004,2025-12-11 15:40:00,2025-12-11 18:45:00
SJU,JFK,1004,2025-12-12 15:40:00,2025-12-12 18:45:00
SJU,JFK,1004,2025-12-13 15:40:00,2025-12-13 18:45:00
SJU,JFK,1004,2025-12-14 15:40:00,2025-12-14 18:45:00
SJU,JFK,1004,2025-12-15 15:40:00,2025-12-15 18:45:00
SJU,JFK,1004,2025-12-16 15:40:00,2025-12-16 18:45:00
SJU,JFK,1004,2025-12-17 15:40:00,2025-12-17 18:45:00
SJU,JFK,1004,2025-12-18 13:54:00,2025-12-18 16:59:00
SJU,JFK,1004,2025-12-19 14:21:00,2025-12-19 17:27:00
SJU,JFK,1004,2025-12-20 14:20:00,2025-12-20 17:26:00
SJU,JFK,1004,2025-12-21 14:21:00,2025-12-21 17:27:00
SJU,JFK,1004,2025-12-22 14:21:00,2025-12-22 17:27:00
SJU,JFK,1004,2025-12-23 14:21:00,2025-12-23 17:27:00
SJU,JFK,1004,2025-12-24 14:21:00,2025-12-24 17:27:00
SJU,JFK,1004,2025-12-25 14:21:00,2025-12-25 17:27:00
SJU,JFK,1004,2025-12-26 14:21:00,2025-12-26 17:27:00
SJU,JFK,1004,2025-12-27 14:20:00,2025-12-27 17:26:00
SJU,JFK,1004,2025-12-28 14:21:00,2025-12-28 17:27:00
SJU,JFK,1004,2025-12-29 14:21:00,2025-12-29 17:27:00
SJU,JFK,1004,2025-12-30 14:21:00,2025-12-30 17:27:00
SJU,JFK,1004,2025-12-31 14:21:00,2025-12-31 17:27:00
SJU,JFK,1104,2025-12-03 13:45:00,2025-12-03 16:48:00
SJU,JFK,1104,2025-12-04 13:45:00,2025-12-04 16:48:00
SJU,JFK,1104,2025-12-05 13:45:00,2025-12-05 16:48:00
SJU,JFK,1104,2025-12-06 13:45:00,2025-12-06 16:48:00
SJU,JFK,1104,2025-12-07 13:45:00,2025-12-07 16:48:00
SJU,JFK,1104,2025-12-08 13:45:00,2025-12-08 16:48:00
SJU,JFK,1104,2025-12-09 13:45:00,2025-12-09 16:48:00
SJU,JFK,1104,2025-12-10 13:45:00,2025-12-10 16:48:00
SJU,JFK,1104,2025-12-11 13:45:00,2025-12-11 16:48:00
SJU,JFK,1104,2025-12-12 13:45:00,2025-12-12 16:48:00
SJU,JFK,1104,2025-12-13 13:24:00,2025-12-13 16:26:00
SJU,JFK,1104,2025-12-14 13:45:00,2025-12-14 16:48:00
SJU,JFK,1104,2025-12-15 13:45:00,2025-12-15 16:48:00
SJU,JFK,1104,2025-12-16 13:45:00,2025-12-16 16:48:00
SJU,JFK,1104,2025-12-17 13:45:00,2025-12-17 16:48:00
SJU,JFK,1104,2025-12-18 11:40:00,2025-12-18 14:44:00
SJU,JFK,1104,2025-12-19 11:40:00,2025-12-19 14:44:00
SJU,JFK,1104,2025-12-20 11:40:00,2025-12-20 14:44:00
SJU,JFK,1104,2025-12-21 11:40:00,2025-12-21 14:44:00
SJU,JFK,1104,2025-12-22 11:40:00,2025-12-22 14:44:00
SJU,JFK,1104,2025-12-23 11:40:00,2025-12-23 14:44:00
SJU,JFK,1104,2025-12-24 11:40:00,2025-12-24 14:44:00
SJU,JFK,1104,2025-12-25 11:40:00,2025-12-25 14:44:00
SJU,JFK,1104,2025-12-26 11:40:00,2025-12-26 14:44:00
SJU,JFK,1104,2025-12-27 11:40:00,2025-12-27 14:44:00
SJU,JFK,1104,2025-12-28 11:40:00,2025-12-28 14:44:00
SJU,JFK,1104,2025-12-29 11:40:00,2025-12-29 14:44:00
SJU,JFK,1104,2025-12-30 11:40:00,2025-12-30 14:44:00
SJU,JFK,1104,2025-12-31 11:40:00,2025-12-31 14:44:00
SJU,JFK,1604,2025-12-03 08:02:00,2025-12-03 11:01:00
SJU,JFK,1604,2025-12-04 08:02:00,2025-12-04 11:01:00
SJU,JFK,1604,2025-12-05 08:02:00,2025-12-05 11:01:00
SJU,JFK,1604,2025-12-06 08:02:00,2025-12-06 11:01:00
SJU,JFK,1604,2025-12-07 08:02:00,2025-12-07 11:01:00
SJU,JFK,1604,2025-12-08 08:02:00,2025-12-08 11:01:00
SJU,JFK,1604,2025-12-09 08:02:00,2025-12-09 11:01:00
SJU,JFK,1604,2025-12-10 08:02:00,2025-12-10 11:01:00
SJU,JFK,1604,2025-12-11 08:02:00,2025-12-11 11:01:00
SJU,JFK,1604,2025-12-12 08:02:00,2025-12-12 11:01:00
SJU,JFK,1604,2025-12-13 08:02:00,2025-12-13 11:01:00
SJU,JFK,1604,2025-12-14 08:02:00,2025-12-14 11:01:00
SJU,JFK,1604,2025-12-15 08:02:00,2025-12-15 11:01:00
SJU,JFK,1604,2025-12-16 08:02:00,2025-12-16 11:01:00
SJU,JFK,1604,2025-12-17 08:02:00,2025-12-17 11:01:00
SJU,JFK,1604,2025-12-18 08:10:00,2025-12-18 11:11:00
SJU,JFK,1604,2025-12-19 08:10:00,2025-12-19 11:11:00
SJU,JFK,1604,2025-12-20 08:10:00,2025-12-20 11:11:00
SJU,JFK,1604,2025-12-21 08:10:00,2025-12-21 11:11:00
SJU,JFK,1604,2025-12-22 08:10:00,2025-12-22 11:11:00
SJU,JFK,1604,2025-12-23 08:10:00,2025-12-23 11:11:00
SJU,JFK,1604,2025-12-24 08:10:00,2025-12-24 11:11:00
SJU,JFK,1604,2025-12-25 08:10:00,2025-12-25 11:11:00
SJU,JFK,1604,2025-12-26 08:10:00,2025-12-26 11:11:00
SJU,JFK,1604,2025-12-27 08:10:00,2025-12-27 11:11:00
SJU,JFK,1604,2025-12-28 08:10:00,2025-12-28 11:11:00
SJU,JFK,1604,2025-12-29 08:10:00,2025-12-29 11:11:00
SJU,JFK,1604,2025-12-30 08:10:00,2025-12-30 11:11:00
SJU,JFK,1604,2025-12-31 08:10:00,2025-12-31 11:11:00
SJU,JFK,2004,2025-12-03 05:15:00,2025-12-03 08:19:00
SJU,JFK,2004,2025-12-04 05:15:00,2025-12-04 08:19:00
SJU,JFK,2004,2025-12-05 05:15:00,2025-12-05 08:19:00
SJU,JFK,2004,2025-12-06 05:10:00,2025-12-06 08:14:00
SJU,JFK,2004,2025-12-07 05:15:00,2025-12-07 08:19:00
SJU,JFK,2004,2025-12-08 05:15:00,2025-12-08 08:19:00
SJU,JFK,2004,2025-12-09 05:15:00,2025-12-09 08:19:00
SJU,JFK,2004,2025-12-10 05:09:00,2025-12-10 08:13:00
SJU,JFK,2004,2025-12-11 05:09:00,2025-12-11 08:13:00
SJU,JFK,2004,2025-12-12 05:15:00,2025-12-12 08:19:00
SJU,JFK,2004,2025-12-13 05:10:00,2025-12-13 08:14:00
SJU,JFK,2004,2025-12-14 05:15:00,2025-12-14 08:19:00
SJU,JFK,2004,2025-12-15 05:10:00,2025-12-15 08:14:00
SJU,JFK,2004,2025-12-16 05:15:00,2025-12-16 08:19:00
SJU,JFK,2004,2025-12-17 05:15:00,2025-12-17 08:19:00
SJU,JFK,2004,2025-12-18 20:55:00,2025-12-18 23:57:00
SJU,JFK,2004,2025-12-19 20:55:00,2025-12-19 23:57:00
SJU,JFK,2004,2025-12-20 20:55:00,2025-12-20 23:57:00
SJU,JFK,2004,2025-12-21 20:55:00,2025-12-21 23:57:00
SJU,JFK,2004,2025-12-22 20:55:00,2025-12-22 23:57:00
